Output: /Users/raidenippen/Desktop/detect-model/data/real
Already collected: 5026 images

[Wikimedia] Collecting up to 5000 images (recursive)...

  Quality images:  23%|██▎       | 242/1071 [14:39<5:38:57, 24.53s/it]
  Quality images:  23%|██▎       | 243/1071 [14:47<4:32:00, 19.71s/it]
  Quality images:  23%|██▎       | 244/1071 [14:48<3:12:43, 13.98s/it]
  Quality images:  23%|██▎       | 245/1071 [14:55<2:45:31, 12.02s/it]
  Quality images:  23%|██▎       | 246/1071 [15:00<2:13:26,  9.71s/it]
  Quality images:  23%|██▎       | 247/1071 [15:00<1:35:50,  6.98s/it]
  Quality images:  23%|██▎       | 248/1071 [15:01<1:10:04,  5.11s/it]
  Quality images:  23%|██▎       | 249/1071 [15:02<51:34,  3.76s/it]  
  Quality images:  23%|██▎       | 250/1071 [15:02<39:12,  2.87s/it]
  Quality images:  23%|██▎       | 251/1071 [15:03<30:16,  2.22s/it]
  Quality images:  24%|██▎       | 252/1071 [15:03<23:14,  1.70s/it]
  Quality images:  24%|██▎       | 253/1071 [15:04<18:41,  1.37s/it]
  Quality images:  24%|██▎       | 254/1071 [15:09<34:24,  2.53s/it]
  Quality images:  24%|██▍       | 255/1071 [15:11<28:54,  2.13s/it]
  Quality images:  24%|██▍       | 256/1071 [15:16<40:43,  3.00s/it]
  Quality images:  24%|██▍       | 257/1071 [15:51<2:51:08, 12.61s/it]
  Quality images:  24%|██▍       | 258/1071 [15:51<2:02:27,  9.04s/it]
  Quality images:  24%|██▍       | 259/1071 [15:52<1:27:53,  6.49s/it]
  Quality images:  24%|██▍       | 260/1071 [15:52<1:03:49,  4.72s/it]
  Quality images:  24%|██▍       | 261/1071 [15:53<48:21,  3.58s/it]  
  Quality images:  24%|██▍       | 262/1071 [15:54<36:43,  2.72s/it]
  Quality images:  25%|██▍       | 263/1071 [15:55<28:09,  2.09s/it]
  Quality images:  25%|██▍       | 264/1071 [15:55<22:08,  1.65s/it]
  Quality images:  25%|██▍       | 265/1071 [15:56<17:42,  1.32s/it]
  Quality images:  25%|██▍       | 266/1071 [15:56<14:38,  1.09s/it]
  Quality images:  25%|██▍       | 267/1071 [16:08<57:38,  4.30s/it]
